source_file,page_number,supplier_code,supplier_name,transaction_date,transaction_type,reference,amount,additional_info,document_type,report_period,file_type,report_period_start,report_period_end,original_report_period
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-23,INV,0001017134,217163.7,3894,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-23,CHQ,34277,217163.7,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-24,INV,0001017145,171323.64,3895,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-24,INV,0001017146,225701.76,3896,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-24,CHQ,34340,3654886.65,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-24,CHQ,34342,397025.4,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-26,CHQ,34820,485969.4,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-04-28,CHQ,34853,660562.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-10,INV,0001017266,66819.6,3897,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-10,CHQ,34967,4298882.62,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-10,CHQ,35023,66819.6,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-10,CHQ,35051,739555.34,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-12,INV,0001017293,782795.34,3898,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-12,INV,0001017294,81965.38,3899,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-12,INV,0001017295,199523.16,3900,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-12,CHQ,35612,1064283.88,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-19,INV,0001017359,205786.98,3902,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-19,INV,0001017360,782795.34,3901,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,22,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-05-19,CHQ,35024,988582.32,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-05,INV,0001017571,178185.6,3903,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-05,INV,0001017572,171323.64,3904,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-05,INV,0001017573,225701.76,3905,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-05,INV,0001017574,190064.64,3906,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-05,CHQ,35613,765275.64,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,INV,0001017634,180969.75,3913,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,INV,0001017635,160885.37,3914,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,INV,0001017636,271252.8,3915,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,INV,0001017637,115820.66,3911,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,INV,0001017638,269944.56,3908,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,CHQ,35650,1486033.68,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-07,CHQ,35944,998873.14,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-14,INV,0001017741,81965.38,3916,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-14,INV,0001017742,144775.8,3912,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-14,INV,0001017743,388661.13,3918,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-14,INV,0001017744,175022.64,3917,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-14,CHQ,36386,790424.95,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-22,CHQ,36711,336202.04,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-29,INV,0001017870,47961.62,3919,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-29,INV,0001017871,188552.8,3926,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,23,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-06-29,CHQ,36387,236514.42,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-04,INV,0001014844,195500.0,IN102547,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-04,CHQ,27900,960502.1,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-05,INV,0001014870,524400.0,IN102540,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-05,INV,0001014871,240602.1,IN102546,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-07,INV,0001014888,626838.0,IN102551,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-12,INV,0001014896,258704.0,IN102541,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-07-12,CHQ,27909,885542.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-08-08,CN,0001014951,-3025.47,71,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-10-20,INV,0001015533,209760.0,102566,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-10-20,CHQ,30065,209760.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-11-17,INV,0001015805,612078.3,IN102589,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-11-17,CHQ,30765,612078.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-11-30,INV,0001015985,314640.0,IN102593,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2022-11-30,CHQ,31270,314640.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-03-30,INV,0001016965,611664.3,IN102611,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-03-30,INV,0001016966,286695.0,IN102614,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-03-30,CHQ,34112,898359.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-03-30,CHQ,34198,4263132.53,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-04-24,INV,0001017144,165600.0,IN102606,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-04-24,CHQ,34343,165600.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-05-10,CHQ,35001,5350101.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-05-11,INV,0001017273,611664.3,IN102630,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-05-11,CHQ,35026,611664.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-06-07,CHQ,36422,2144692.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,24,401120,AMANDLA BUILDING & CONSTRUCTION (PTY) LTD,2023-06-30,CHQ,36732,5603589.63,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,25,401143,HOPE SENDS TRADING & PROJECTS,2022-08-08,CN,0001014952,-27637.5,72,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-05,INV,0001014876,490.0,9319000,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-05,INV,0001014877,450.0,9316000,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-05,INV,0001014878,4850.0,90076,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-05,INV,0001014879,1200.0,60044,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-06,INV,0001014885,60750.0,00090592PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-06,INV,0001014886,110400.0,00090591PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-06,INV,0001014887,203916.0,00090593PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-21,CHQ,27953,3280.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-22,INV,0001014922,64830.0,YEAR END,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-07-22,CHQ,27967,64830.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-08,CN,0001014947,-60855.0,74,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-10,INV,0001014958,115575.0,00090596 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-10,INV,0001014959,115575.0,00090597 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-10,INV,0001014960,110400.0,00090598 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-10,INV,0001014963,231150.0,00090595 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-11,CHQ,29252,941750.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-11,CHQ,29304,419700.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-18,INV,0001015048,128700.0,0908074 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-24,INV,0001015063,115575.0,1014 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-24,INV,0001015064,39675.0,1012 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-24,INV,0001015065,103400.0,1013 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-08-25,INV,0001015068,110400.0,1015 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-06,INV,0001015137,220800.0,1016 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-08,INV,0001015167,198900.0,1019 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-14,INV,0001015194,227500.0,0908076 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-15,CHQ,29999,356200.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-22,INV,0001015236,27000.0,1017 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-22,INV,0001015255,110400.0,1021 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-22,INV,0001015257,115575.0,1020 PL,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-09-29,CHQ,29412,252975.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-10-05,INV,0001015365,5000.0,0526,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,26,402547,KHUWAIT GROUP OF COMPANIES,2022-10-05,INV,0001015366,472.0,916000,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306
